Time,TotalEnergy
10.79,-1.2232e+07
10.8,-1.22317e+07
10.81,-1.22315e+07
10.82,-1.22312e+07
10.83,-1.2231e+07
10.84,-1.22307e+07
10.85,-1.22305e+07
10.86,-1.22303e+07
10.87,-1.22301e+07
10.88,-1.22299e+07
10.89,-1.22297e+07
10.9,-1.22295e+07
10.91,-1.22294e+07
10.92,-1.22292e+07
10.93,-1.2229e+07
10.94,-1.22289e+07
10.95,-1.22287e+07
10.96,-1.22285e+07
10.97,-1.22284e+07
10.98,-1.22282e+07
10.99,-1.22281e+07
11,-1.22279e+07
11.01,-1.22277e+07
11.02,-1.22276e+07
11.03,-1.22274e+07
11.04,-1.22272e+07
11.05,-1.2227e+07
11.06,-1.22269e+07
11.07,-1.22267e+07
11.08,-1.22265e+07
11.09,-1.22262e+07
11.1,-1.2226e+07
11.11,-1.22258e+07
11.12,-1.22255e+07
11.13,-1.22252e+07
11.14,-1.2225e+07
11.15,-1.22247e+07
11.16,-1.22244e+07
11.17,-1.2224e+07
11.18,-1.22237e+07
11.19,-1.22233e+07
11.2,-1.2223e+07
11.21,-1.22226e+07
11.22,-1.22221e+07
11.23,-1.22217e+07
11.24,-1.22212e+07
11.25,-1.22208e+07
11.26,-1.22203e+07
11.27,-1.22197e+07
11.28,-1.22192e+07
11.29,-1.22186e+07
11.3,-1.2218e+07
11.31,-1.22174e+07
11.32,-1.22167e+07
11.33,-1.22161e+07
11.34,-1.22154e+07
11.35,-1.22147e+07
11.36,-1.22139e+07
11.37,-1.22132e+07
11.38,-1.22124e+07
11.39,-1.22115e+07
11.4,-1.22107e+07
11.41,-1.22099e+07
11.42,-1.2209e+07
11.43,-1.22081e+07
11.44,-1.22072e+07
11.45,-1.22063e+07
11.46,-1.22053e+07
11.47,-1.22044e+07
11.48,-1.22034e+07
11.49,-1.22025e+07
11.5,-1.22015e+07
11.51,-1.22005e+07
11.52,-1.21995e+07
11.53,-1.21985e+07
11.54,-1.21975e+07
11.55,-1.21966e+07
11.56,-1.21956e+07
11.57,-1.21946e+07
11.58,-1.21936e+07
11.59,-1.21927e+07
11.6,-1.21917e+07
11.61,-1.21908e+07
11.62,-1.21898e+07
11.63,-1.21889e+07
11.64,-1.2188e+07
11.65,-1.21872e+07
11.66,-1.21863e+07
11.67,-1.21855e+07
11.68,-1.21847e+07
11.69,-1.21839e+07
11.7,-1.21831e+07
11.71,-1.21824e+07
11.72,-1.21816e+07
11.73,-1.21809e+07
11.74,-1.21803e+07
11.75,-1.21796e+07
11.76,-1.2179e+07
11.77,-1.21784e+07
11.78,-1.21778e+07
11.79,-1.21772e+07
11.8,-1.21767e+07
11.81,-1.21762e+07
11.82,-1.21757e+07
11.83,-1.21753e+07
11.84,-1.21748e+07
11.85,-1.21744e+07
11.86,-1.2174e+07
11.87,-1.21736e+07
11.88,-1.21732e+07
11.89,-1.21729e+07
11.9,-1.21726e+07
11.91,-1.21722e+07
11.92,-1.21719e+07
11.93,-1.21717e+07
11.94,-1.21714e+07
11.95,-1.21711e+07
11.96,-1.21709e+07
11.97,-1.21707e+07
11.98,-1.21705e+07
11.99,-1.21702e+07
12,-1.217e+07
12.01,-1.21699e+07
12.02,-1.21697e+07
12.03,-1.21695e+07
12.04,-1.21693e+07
12.05,-1.21691e+07
12.06,-1.2169e+07
12.07,-1.21688e+07
12.08,-1.21687e+07
12.09,-1.21685e+07
12.1,-1.21684e+07
12.11,-1.21682e+07
12.12,-1.2168e+07
12.13,-1.21679e+07
12.14,-1.21677e+07
12.15,-1.21676e+07
12.16,-1.21674e+07
12.17,-1.21672e+07
12.18,-1.21671e+07
12.19,-1.21669e+07
12.2,-1.21667e+07
12.21,-1.21665e+07
12.22,-1.21663e+07
12.23,-1.2166e+07
12.24,-1.21658e+07
12.25,-1.21656e+07
12.26,-1.21653e+07
12.27,-1.21651e+07
12.28,-1.21648e+07
12.29,-1.21645e+07
12.3,-1.21642e+07
12.31,-1.21639e+07
12.32,-1.21635e+07
12.33,-1.21632e+07
12.34,-1.21628e+07
12.35,-1.21624e+07
12.36,-1.2162e+07
12.37,-1.21616e+07
12.38,-1.21611e+07
12.39,-1.21607e+07
12.4,-1.21602e+07
12.41,-1.21597e+07
12.42,-1.21592e+07
12.43,-1.21586e+07
12.44,-1.2158e+07
12.45,-1.21574e+07
12.46,-1.21568e+07
12.47,-1.21562e+07
12.48,-1.21555e+07
12.49,-1.21548e+07
12.5,-1.21541e+07
12.51,-1.21534e+07
12.52,-1.21527e+07
12.53,-1.21519e+07
12.54,-1.21511e+07
12.55,-1.21503e+07
12.56,-1.21495e+07
12.57,-1.21486e+07
12.58,-1.21478e+07
12.59,-1.21469e+07
12.6,-1.21461e+07
12.61,-1.21452e+07
12.62,-1.21443e+07
12.63,-1.21434e+07
12.64,-1.21424e+07
12.65,-1.21415e+07
12.66,-1.21406e+07
12.67,-1.21397e+07
12.68,-1.21387e+07
12.69,-1.21378e+07
12.7,-1.21369e+07
12.71,-1.2136e+07
12.72,-1.21351e+07
12.73,-1.21342e+07
12.74,-1.21333e+07
12.75,-1.21324e+07
12.76,-1.21315e+07
12.77,-1.21306e+07
12.78,-1.21298e+07
12.79,-1.2129e+07
12.8,-1.21281e+07
12.81,-1.21273e+07
12.82,-1.21266e+07
12.83,-1.21258e+07
12.84,-1.21251e+07
12.85,-1.21243e+07
12.86,-1.21236e+07
12.87,-1.2123e+07
12.88,-1.21223e+07
12.89,-1.21217e+07
12.9,-1.21211e+07
12.91,-1.21205e+07
12.92,-1.21199e+07
12.93,-1.21194e+07
12.94,-1.21189e+07
12.95,-1.21184e+07
12.96,-1.21179e+07
12.97,-1.21174e+07
12.98,-1.2117e+07
12.99,-1.21166e+07
13,-1.21161e+07
13.01,-1.21158e+07
13.02,-1.21154e+07
13.03,-1.2115e+07
13.04,-1.21147e+07
13.05,-1.21144e+07
13.06,-1.21141e+07
13.07,-1.21138e+07
13.08,-1.21135e+07
13.09,-1.21133e+07
13.1,-1.2113e+07
13.11,-1.21128e+07
13.12,-1.21126e+07
13.13,-1.21123e+07
13.14,-1.21121e+07
13.15,-1.21119e+07
13.16,-1.21118e+07
13.17,-1.21116e+07
13.18,-1.21114e+07
13.19,-1.21112e+07
13.2,-1.21111e+07
13.21,-1.21109e+07
13.22,-1.21107e+07
13.23,-1.21106e+07
13.24,-1.21104e+07
13.25,-1.21103e+07
13.26,-1.21101e+07
13.27,-1.211e+07
13.28,-1.21098e+07
13.29,-1.21096e+07
13.3,-1.21095e+07
13.31,-1.21093e+07
13.32,-1.21092e+07
13.33,-1.2109e+07
13.34,-1.21088e+07
13.35,-1.21086e+07
13.36,-1.21084e+07
13.37,-1.21082e+07
13.38,-1.2108e+07
13.39,-1.21078e+07
13.4,-1.21076e+07
13.41,-1.21074e+07
13.42,-1.21071e+07
13.43,-1.21069e+07
13.44,-1.21066e+07
13.45,-1.21063e+07
13.46,-1.2106e+07
13.47,-1.21057e+07
13.48,-1.21054e+07
13.49,-1.2105e+07
13.5,-1.21047e+07
13.51,-1.21043e+07
13.52,-1.21039e+07
13.53,-1.21035e+07
13.54,-1.21031e+07
13.55,-1.21026e+07
13.56,-1.21022e+07
13.57,-1.21017e+07
13.58,-1.21012e+07
13.59,-1.21007e+07
13.6,-1.21001e+07
13.61,-1.20996e+07
13.62,-1.2099e+07
13.63,-1.20984e+07
13.64,-1.20978e+07
13.65,-1.20971e+07
13.66,-1.20965e+07
13.67,-1.20958e+07
13.68,-1.20951e+07
13.69,-1.20944e+07
13.7,-1.20937e+07
13.71,-1.20929e+07
13.72,-1.20922e+07
13.73,-1.20914e+07
13.74,-1.20906e+07
13.75,-1.20898e+07
13.76,-1.2089e+07
13.77,-1.20881e+07
13.78,-1.20873e+07
13.79,-1.20865e+07
13.8,-1.20856e+07
13.81,-1.20848e+07
13.82,-1.20839e+07
13.83,-1.20831e+07
13.84,-1.20822e+07
13.85,-1.20813e+07
13.86,-1.20805e+07
13.87,-1.20796e+07
13.88,-1.20788e+07
13.89,-1.20779e+07
13.9,-1.20771e+07
13.91,-1.20762e+07
13.92,-1.20754e+07
13.93,-1.20746e+07
13.94,-1.20738e+07
13.95,-1.2073e+07
13.96,-1.20723e+07
13.97,-1.20715e+07
13.98,-1.20708e+07
13.99,-1.20701e+07
14,-1.20694e+07
14.01,-1.20687e+07
14.02,-1.2068e+07
14.03,-1.20674e+07
14.04,-1.20667e+07
14.05,-1.20661e+07
14.06,-1.20655e+07
14.07,-1.2065e+07
14.08,-1.20644e+07
14.09,-1.20639e+07
14.1,-1.20634e+07
14.11,-1.20629e+07
14.12,-1.20624e+07
14.13,-1.20619e+07
14.14,-1.20615e+07
14.15,-1.20611e+07
14.16,-1.20607e+07
14.17,-1.20603e+07
14.18,-1.20599e+07
14.19,-1.20596e+07
14.2,-1.20593e+07
14.21,-1.20589e+07
14.22,-1.20586e+07
14.23,-1.20583e+07
14.24,-1.20581e+07
14.25,-1.20578e+07
14.26,-1.20576e+07
14.27,-1.20573e+07
14.28,-1.20571e+07
14.29,-1.20569e+07
14.3,-1.20567e+07
14.31,-1.20565e+07
14.32,-1.20563e+07
14.33,-1.20561e+07
14.34,-1.20559e+07
14.35,-1.20557e+07
14.36,-1.20556e+07
14.37,-1.20554e+07
14.38,-1.20552e+07
14.39,-1.20551e+07
14.4,-1.20549e+07
14.41,-1.20548e+07
14.42,-1.20546e+07
14.43,-1.20545e+07
14.44,-1.20543e+07
14.45,-1.20542e+07
14.46,-1.2054e+07
14.47,-1.20539e+07
14.48,-1.20537e+07
14.49,-1.20536e+07
14.5,-1.20534e+07
14.51,-1.20532e+07
14.52,-1.20531e+07
14.53,-1.20529e+07
14.54,-1.20527e+07
14.55,-1.20525e+07
14.56,-1.20523e+07
14.57,-1.2052e+07
14.58,-1.20518e+07
14.59,-1.20516e+07
14.6,-1.20513e+07
14.61,-1.2051e+07
14.62,-1.20508e+07
14.63,-1.20505e+07
14.64,-1.20502e+07
14.65,-1.20498e+07
14.66,-1.20495e+07
14.67,-1.20491e+07
14.68,-1.20488e+07
14.69,-1.20484e+07
14.7,-1.2048e+07
14.71,-1.20475e+07
14.72,-1.20471e+07
14.73,-1.20466e+07
14.74,-1.20461e+07
14.75,-1.20456e+07
14.76,-1.20451e+07
14.77,-1.20445e+07
14.78,-1.20439e+07
14.79,-1.20433e+07
14.8,-1.20427e+07
14.81,-1.20421e+07
14.82,-1.20414e+07
14.83,-1.20407e+07
14.84,-1.204e+07
14.85,-1.20393e+07
14.86,-1.20385e+07
14.87,-1.20377e+07
14.88,-1.2037e+07
14.89,-1.20361e+07
14.9,-1.20353e+07
14.91,-1.20345e+07
14.92,-1.20336e+07
14.93,-1.20328e+07
14.94,-1.20319e+07
14.95,-1.2031e+07
14.96,-1.20301e+07
14.97,-1.20292e+07
14.98,-1.20283e+07
14.99,-1.20273e+07
15,-1.20264e+07
15.01,-1.20255e+07
15.02,-1.20246e+07
15.03,-1.20237e+07
15.04,-1.20227e+07
15.05,-1.20218e+07
15.06,-1.20209e+07
15.07,-1.202e+07
15.08,-1.20191e+07
15.09,-1.20183e+07
15.1,-1.20174e+07
15.11,-1.20165e+07
15.12,-1.20157e+07
15.13,-1.20149e+07
15.14,-1.20141e+07
15.15,-1.20133e+07
15.16,-1.20125e+07
15.17,-1.20118e+07
15.18,-1.20111e+07
15.19,-1.20103e+07
15.2,-1.20097e+07
15.21,-1.2009e+07
15.22,-1.20084e+07
15.23,-1.20077e+07
15.24,-1.20071e+07
15.25,-1.20066e+07
15.26,-1.2006e+07
15.27,-1.20055e+07
15.28,-1.2005e+07
15.29,-1.20045e+07
15.3,-1.2004e+07
15.31,-1.20036e+07
15.32,-1.20031e+07
15.33,-1.20027e+07
15.34,-1.20023e+07
15.35,-1.2002e+07
15.36,-1.20016e+07
15.37,-1.20013e+07
15.38,-1.20009e+07
15.39,-1.20006e+07
15.4,-1.20003e+07
15.41,-1.20001e+07
15.42,-1.19998e+07
15.43,-1.19996e+07
15.44,-1.19993e+07
15.45,-1.19991e+07
15.46,-1.19989e+07
15.47,-1.19987e+07
15.48,-1.19985e+07
15.49,-1.19983e+07
15.5,-1.19981e+07
15.51,-1.19979e+07
15.52,-1.19977e+07
15.53,-1.19976e+07
15.54,-1.19974e+07
15.55,-1.19973e+07
15.56,-1.19971e+07
15.57,-1.1997e+07
15.58,-1.19968e+07
15.59,-1.19967e+07
15.6,-1.19965e+07
15.61,-1.19964e+07
15.62,-1.19962e+07
15.63,-1.19961e+07
15.64,-1.19959e+07
15.65,-1.19958e+07
15.66,-1.19956e+07
15.67,-1.19954e+07
15.68,-1.19953e+07
15.69,-1.19951e+07
15.7,-1.19949e+07
15.71,-1.19947e+07
15.72,-1.19945e+07
15.73,-1.19943e+07
15.74,-1.19941e+07
15.75,-1.19939e+07
15.76,-1.19936e+07
15.77,-1.19934e+07
15.78,-1.19931e+07
15.79,-1.19928e+07
15.8,-1.19925e+07
15.81,-1.19922e+07
15.82,-1.19919e+07
15.83,-1.19915e+07
15.84,-1.19912e+07
15.85,-1.19908e+07
15.86,-1.19904e+07
15.87,-1.199e+07
15.88,-1.19896e+07
15.89,-1.19891e+07
15.9,-1.19886e+07
15.91,-1.19882e+07
15.92,-1.19876e+07
15.93,-1.19871e+07
15.94,-1.19866e+07
15.95,-1.1986e+07
15.96,-1.19854e+07
15.97,-1.19848e+07
15.98,-1.19841e+07
15.99,-1.19835e+07
16,-1.19828e+07
16.01,-1.19821e+07
16.02,-1.19814e+07
16.03,-1.19807e+07
16.04,-1.19799e+07
16.05,-1.19792e+07
16.06,-1.19784e+07
16.07,-1.19776e+07
16.08,-1.19768e+07
16.09,-1.19759e+07
16.1,-1.19751e+07
16.11,-1.19742e+07
16.12,-1.19734e+07
16.13,-1.19725e+07
16.14,-1.19716e+07
16.15,-1.19707e+07
16.16,-1.19698e+07
16.17,-1.19689e+07
16.18,-1.19681e+07
16.19,-1.19672e+07
16.2,-1.19663e+07
16.21,-1.19654e+07
16.22,-1.19645e+07
16.23,-1.19636e+07
16.24,-1.19628e+07
16.25,-1.19619e+07
16.26,-1.19611e+07
16.27,-1.19602e+07
16.28,-1.19594e+07
16.29,-1.19586e+07
16.3,-1.19578e+07
16.31,-1.19571e+07
16.32,-1.19563e+07
16.33,-1.19556e+07
16.34,-1.19549e+07
16.35,-1.19542e+07
16.36,-1.19535e+07
16.37,-1.19528e+07
16.38,-1.19522e+07
16.39,-1.19516e+07
16.4,-1.1951e+07
16.41,-1.19504e+07
16.42,-1.19499e+07
16.43,-1.19493e+07
16.44,-1.19488e+07
16.45,-1.19483e+07
16.46,-1.19478e+07
16.47,-1.19474e+07
16.48,-1.1947e+07
16.49,-1.19465e+07
16.5,-1.19462e+07
16.51,-1.19458e+07
16.52,-1.19454e+07
16.53,-1.19451e+07
16.54,-1.19448e+07
16.55,-1.19444e+07
16.56,-1.19441e+07
16.57,-1.19439e+07
16.58,-1.19436e+07
16.59,-1.19433e+07
16.6,-1.19431e+07
16.61,-1.19429e+07
16.62,-1.19426e+07
16.63,-1.19424e+07
16.64,-1.19422e+07
16.65,-1.1942e+07
16.66,-1.19419e+07
16.67,-1.19417e+07
16.68,-1.19415e+07
16.69,-1.19413e+07
16.7,-1.19412e+07
16.71,-1.1941e+07
16.72,-1.19409e+07
16.73,-1.19407e+07
16.74,-1.19406e+07
16.75,-1.19404e+07
16.76,-1.19403e+07
16.77,-1.19401e+07
16.78,-1.194e+07
16.79,-1.19398e+07
16.8,-1.19397e+07
16.81,-1.19395e+07
16.82,-1.19394e+07
16.83,-1.19392e+07
16.84,-1.19391e+07
16.85,-1.19389e+07
16.86,-1.19387e+07
16.87,-1.19385e+07
16.88,-1.19383e+07
16.89,-1.19381e+07
16.9,-1.19379e+07
16.91,-1.19377e+07
16.92,-1.19375e+07
16.93,-1.19372e+07
16.94,-1.1937e+07
16.95,-1.19367e+07
16.96,-1.19364e+07
16.97,-1.19361e+07
16.98,-1.19358e+07
16.99,-1.19355e+07
17,-1.19352e+07
17.01,-1.19348e+07
17.02,-1.19344e+07
17.03,-1.1934e+07
17.04,-1.19336e+07
17.05,-1.19332e+07
17.06,-1.19327e+07
17.07,-1.19323e+07
17.08,-1.19318e+07
17.09,-1.19313e+07
17.1,-1.19307e+07
17.11,-1.19302e+07
17.12,-1.19296e+07
17.13,-1.1929e+07
17.14,-1.19284e+07
17.15,-1.19278e+07
17.16,-1.19271e+07
17.17,-1.19264e+07
17.18,-1.19257e+07
17.19,-1.1925e+07
17.2,-1.19243e+07
17.21,-1.19235e+07
17.22,-1.19227e+07
17.23,-1.19219e+07
17.24,-1.19211e+07
17.25,-1.19203e+07
17.26,-1.19195e+07
17.27,-1.19186e+07
17.28,-1.19178e+07
17.29,-1.19169e+07
17.3,-1.1916e+07
17.31,-1.19151e+07
17.32,-1.19143e+07
17.33,-1.19134e+07
17.34,-1.19125e+07
17.35,-1.19116e+07
17.36,-1.19107e+07
17.37,-1.19098e+07
17.38,-1.19089e+07
17.39,-1.1908e+07
17.4,-1.19071e+07
17.41,-1.19063e+07
17.42,-1.19054e+07
17.43,-1.19046e+07
17.44,-1.19037e+07
17.45,-1.19029e+07
17.46,-1.19021e+07
17.47,-1.19013e+07
17.48,-1.19005e+07
17.49,-1.18998e+07
17.5,-1.1899e+07
17.51,-1.18983e+07
17.52,-1.18976e+07
17.53,-1.1897e+07
17.54,-1.18963e+07
17.55,-1.18957e+07
17.56,-1.1895e+07
17.57,-1.18944e+07
17.58,-1.18939e+07
17.59,-1.18933e+07
17.6,-1.18928e+07
17.61,-1.18923e+07
17.62,-1.18918e+07
17.63,-1.18913e+07
17.64,-1.18909e+07
17.65,-1.18904e+07
17.66,-1.189e+07
17.67,-1.18896e+07
17.68,-1.18892e+07
17.69,-1.18889e+07
17.7,-1.18885e+07
17.71,-1.18882e+07
17.72,-1.18879e+07
17.73,-1.18876e+07
17.74,-1.18873e+07
17.75,-1.18871e+07
17.76,-1.18868e+07
17.77,-1.18866e+07
17.78,-1.18863e+07
17.79,-1.18861e+07
17.8,-1.18859e+07
17.81,-1.18857e+07
17.82,-1.18855e+07
17.83,-1.18853e+07
17.84,-1.18851e+07
17.85,-1.1885e+07
17.86,-1.18848e+07
17.87,-1.18846e+07
17.88,-1.18845e+07
17.89,-1.18843e+07
17.9,-1.18842e+07
17.91,-1.1884e+07
17.92,-1.18839e+07
17.93,-1.18838e+07
17.94,-1.18836e+07
17.95,-1.18835e+07
17.96,-1.18833e+07
17.97,-1.18832e+07
17.98,-1.1883e+07
17.99,-1.18829e+07
18,-1.18828e+07
18.01,-1.18826e+07
18.02,-1.18824e+07
18.03,-1.18823e+07
18.04,-1.18821e+07
18.05,-1.18819e+07
18.06,-1.18817e+07
18.07,-1.18815e+07
18.08,-1.18813e+07
18.09,-1.18811e+07
18.1,-1.18809e+07
18.11,-1.18807e+07
18.12,-1.18804e+07
18.13,-1.18802e+07
18.14,-1.18799e+07
18.15,-1.18796e+07
18.16,-1.18793e+07
18.17,-1.1879e+07
18.18,-1.18787e+07
18.19,-1.18783e+07
18.2,-1.1878e+07
18.21,-1.18776e+07
18.22,-1.18772e+07
18.23,-1.18768e+07
18.24,-1.18764e+07
18.25,-1.1876e+07
18.26,-1.18755e+07
18.27,-1.1875e+07
18.28,-1.18745e+07
18.29,-1.1874e+07
18.3,-1.18735e+07
18.31,-1.1873e+07
18.32,-1.18724e+07
18.33,-1.18718e+07
18.34,-1.18712e+07
18.35,-1.18706e+07
18.36,-1.18699e+07
18.37,-1.18693e+07
18.38,-1.18686e+07
18.39,-1.18679e+07
18.4,-1.18672e+07
18.41,-1.18665e+07
18.42,-1.18657e+07
18.43,-1.1865e+07
18.44,-1.18642e+07
18.45,-1.18634e+07
18.46,-1.18626e+07
18.47,-1.18618e+07
18.48,-1.1861e+07
18.49,-1.18602e+07
18.5,-1.18594e+07
18.51,-1.18586e+07
18.52,-1.18578e+07
18.53,-1.18569e+07
18.54,-1.18561e+07
18.55,-1.18553e+07
18.56,-1.18544e+07
18.57,-1.18536e+07
18.58,-1.18528e+07
18.59,-1.1852e+07
18.6,-1.18512e+07
18.61,-1.18504e+07
18.62,-1.18496e+07
18.63,-1.18488e+07
18.64,-1.18481e+07
18.65,-1.18473e+07
18.66,-1.18466e+07
18.67,-1.18459e+07
18.68,-1.18452e+07
18.69,-1.18445e+07
18.7,-1.18438e+07
18.71,-1.18431e+07
18.72,-1.18425e+07
18.73,-1.18419e+07
18.74,-1.18413e+07
18.75,-1.18407e+07
18.76,-1.18401e+07
18.77,-1.18396e+07
18.78,-1.18391e+07
18.79,-1.18385e+07
18.8,-1.18381e+07
18.81,-1.18376e+07
18.82,-1.18371e+07
18.83,-1.18367e+07
18.84,-1.18363e+07
18.85,-1.18359e+07
18.86,-1.18355e+07
18.87,-1.18351e+07
18.88,-1.18348e+07
18.89,-1.18344e+07
18.9,-1.18341e+07
18.91,-1.18338e+07
18.92,-1.18335e+07
18.93,-1.18332e+07
18.94,-1.1833e+07
18.95,-1.18327e+07
18.96,-1.18325e+07
18.97,-1.18322e+07
18.98,-1.1832e+07
18.99,-1.18318e+07
19,-1.18316e+07
19.01,-1.18314e+07
19.02,-1.18312e+07
19.03,-1.1831e+07
19.04,-1.18309e+07
19.05,-1.18307e+07
19.06,-1.18305e+07
19.07,-1.18304e+07
19.08,-1.18302e+07
19.09,-1.18301e+07
19.1,-1.18299e+07
19.11,-1.18298e+07
19.12,-1.18297e+07
19.13,-1.18295e+07
19.14,-1.18294e+07
19.15,-1.18292e+07
19.16,-1.18291e+07
19.17,-1.1829e+07
19.18,-1.18288e+07
19.19,-1.18287e+07
19.2,-1.18285e+07
19.21,-1.18284e+07
19.22,-1.18282e+07
19.23,-1.18281e+07
19.24,-1.18279e+07
19.25,-1.18277e+07
19.26,-1.18275e+07
19.27,-1.18273e+07
19.28,-1.18271e+07
19.29,-1.18269e+07
19.3,-1.18267e+07
19.31,-1.18265e+07
19.32,-1.18263e+07
19.33,-1.1826e+07
19.34,-1.18258e+07
19.35,-1.18255e+07
19.36,-1.18252e+07
19.37,-1.18249e+07
19.38,-1.18246e+07
19.39,-1.18243e+07
19.4,-1.18239e+07
19.41,-1.18236e+07
19.42,-1.18232e+07
19.43,-1.18228e+07
19.44,-1.18224e+07
19.45,-1.1822e+07
19.46,-1.18216e+07
19.47,-1.18211e+07
19.48,-1.18206e+07
19.49,-1.18202e+07
19.5,-1.18197e+07
19.51,-1.18191e+07
19.52,-1.18186e+07
19.53,-1.1818e+07
19.54,-1.18175e+07
19.55,-1.18169e+07
19.56,-1.18162e+07
19.57,-1.18156e+07
19.58,-1.1815e+07
19.59,-1.18143e+07
19.6,-1.18136e+07
19.61,-1.18129e+07
19.62,-1.18122e+07
19.63,-1.18115e+07
19.64,-1.18108e+07
19.65,-1.181e+07
19.66,-1.18093e+07
19.67,-1.18085e+07
19.68,-1.18077e+07
19.69,-1.18069e+07
19.7,-1.18061e+07
19.71,-1.18053e+07
19.72,-1.18045e+07
19.73,-1.18037e+07
19.74,-1.18029e+07
19.75,-1.18021e+07
19.76,-1.18013e+07
19.77,-1.18005e+07
19.78,-1.17997e+07
19.79,-1.17989e+07
19.8,-1.17981e+07
19.81,-1.17974e+07
19.82,-1.17966e+07
19.83,-1.17958e+07
19.84,-1.17951e+07
19.85,-1.17943e+07
19.86,-1.17936e+07
19.87,-1.17929e+07
19.88,-1.17922e+07
19.89,-1.17915e+07
19.9,-1.17908e+07
19.91,-1.17902e+07
19.92,-1.17895e+07
19.93,-1.17889e+07
19.94,-1.17883e+07
19.95,-1.17877e+07
19.96,-1.17871e+07
19.97,-1.17866e+07
19.98,-1.17861e+07
19.99,-1.17856e+07
20,-1.17851e+07
20.01,-1.17846e+07
20.02,-1.17841e+07
20.03,-1.17837e+07
20.04,-1.17832e+07
20.05,-1.17828e+07
20.06,-1.17824e+07
20.07,-1.17821e+07
20.08,-1.17817e+07
20.09,-1.17813e+07
20.1,-1.1781e+07
20.11,-1.17807e+07
20.12,-1.17804e+07
20.13,-1.17801e+07
20.14,-1.17798e+07
20.15,-1.17796e+07
20.16,-1.17793e+07
20.17,-1.17791e+07
20.18,-1.17789e+07
20.19,-1.17786e+07
20.2,-1.17784e+07
20.21,-1.17782e+07
20.22,-1.1778e+07
20.23,-1.17778e+07
20.24,-1.17777e+07
20.25,-1.17775e+07
20.26,-1.17773e+07
20.27,-1.17772e+07
20.28,-1.1777e+07
20.29,-1.17769e+07
20.3,-1.17767e+07
20.31,-1.17766e+07
20.32,-1.17764e+07
20.33,-1.17763e+07
20.34,-1.17762e+07
20.35,-1.1776e+07
20.36,-1.17759e+07
20.37,-1.17758e+07
20.38,-1.17756e+07
20.39,-1.17755e+07
20.4,-1.17753e+07
20.41,-1.17752e+07
20.42,-1.1775e+07
20.43,-1.17749e+07
20.44,-1.17747e+07
20.45,-1.17745e+07
20.46,-1.17744e+07
20.47,-1.17742e+07
20.48,-1.1774e+07
20.49,-1.17738e+07
20.5,-1.17736e+07
20.51,-1.17734e+07
20.52,-1.17732e+07
20.53,-1.17729e+07
20.54,-1.17727e+07
20.55,-1.17724e+07
20.56,-1.17722e+07
20.57,-1.17719e+07
20.58,-1.17716e+07
20.59,-1.17713e+07
20.6,-1.1771e+07
20.61,-1.17706e+07
20.62,-1.17703e+07
20.63,-1.17699e+07
20.64,-1.17695e+07
20.65,-1.17691e+07
20.66,-1.17687e+07
20.67,-1.17683e+07
20.68,-1.17678e+07
20.69,-1.17673e+07
20.7,-1.17669e+07
20.71,-1.17663e+07
20.72,-1.17658e+07
20.73,-1.17653e+07
20.74,-1.17647e+07
20.75,-1.17641e+07
20.76,-1.17635e+07
20.77,-1.17629e+07
20.78,-1.17623e+07
20.79,-1.17616e+07
20.8,-1.17609e+07
20.81,-1.17602e+07
20.82,-1.17595e+07
20.83,-1.17588e+07
20.84,-1.17581e+07
20.85,-1.17574e+07
20.86,-1.17566e+07
20.87,-1.17558e+07
20.88,-1.17551e+07
20.89,-1.17543e+07
20.9,-1.17535e+07
20.91,-1.17527e+07
20.92,-1.17519e+07
20.93,-1.17511e+07
20.94,-1.17502e+07
20.95,-1.17494e+07
20.96,-1.17486e+07
20.97,-1.17478e+07
20.98,-1.1747e+07
20.99,-1.17462e+07
21,-1.17454e+07
21.01,-1.17446e+07
21.02,-1.17438e+07
21.03,-1.1743e+07
21.04,-1.17422e+07
21.05,-1.17415e+07
21.06,-1.17407e+07
21.07,-1.174e+07
21.08,-1.17393e+07
21.09,-1.17386e+07
21.1,-1.17379e+07
21.11,-1.17372e+07
21.12,-1.17365e+07
21.13,-1.17359e+07
21.14,-1.17353e+07
21.15,-1.17347e+07
21.16,-1.17341e+07
21.17,-1.17335e+07
21.18,-1.1733e+07
21.19,-1.17324e+07
21.2,-1.17319e+07
21.21,-1.17314e+07
21.22,-1.17309e+07
21.23,-1.17305e+07
21.24,-1.173e+07
21.25,-1.17296e+07
21.26,-1.17292e+07
21.27,-1.17288e+07
21.28,-1.17284e+07
21.29,-1.17281e+07
21.3,-1.17277e+07
21.31,-1.17274e+07
21.32,-1.17271e+07
21.33,-1.17268e+07
21.34,-1.17265e+07
21.35,-1.17262e+07
21.36,-1.1726e+07
21.37,-1.17257e+07
21.38,-1.17255e+07
21.39,-1.17253e+07
21.4,-1.17251e+07
21.41,-1.17249e+07
21.42,-1.17247e+07
21.43,-1.17245e+07
21.44,-1.17243e+07
21.45,-1.17241e+07
21.46,-1.1724e+07
21.47,-1.17238e+07
21.48,-1.17237e+07
21.49,-1.17235e+07
21.5,-1.17234e+07
21.51,-1.17232e+07
21.52,-1.17231e+07
21.53,-1.1723e+07
21.54,-1.17228e+07
21.55,-1.17227e+07
21.56,-1.17226e+07
